"text","spam"
"Subject: your visit with vince kaminski - enron corp . research  dear mr . fujita :  we would be very honored to have you visit with enron . dr . kaminski is  available all day on monday , april 17 and from 3 : 30 - 5 : 00 pm on tuesday ,  april 18 . please let me know which day and time is convenient for you .  thank you .  sincerely ,  shirley crenshaw  administrative coordinator  research group  713 / 853 - 5290",0
"Subject: our mtg  stinson , vince and vasant -  i need to push our mtg back until this afternoon - i ' m just finishing a major  manipulation i needed to make of the data , and i need to rest a few hours  before running the first analysis . sorry .  clayton",0
"Subject: re : uc - berkeley graduate student  rajnish ,  we shall invite you for an interview in houston .  vince  rajnish kamat on 10 / 23 / 2000 07 : 55 : 31 pm  to : vkamins @ enron . com  cc :  subject : uc - berkeley graduate student  dr . vincent kaminski  managing director and head of research  enron corp .  dear dr . kaminski ,  it was a pleasure talking with you and attending your talk today .  i am a graduate student in industrial engg . and operations  research working with prof . shmuel oren  on topics in financial instrument pricing and design of  contracts in deregulated electricity markets . i am also  doing research in auction models and computable equilibrium  models with applications in electricity market design .  i am planning to graduate with a ph . d . in may 2001 and would  appreciate hearing about any opportunities in your group at enron .  i am attaching at copy of my resume ( file : cvrkamat . doc ) for your perusal .  thanking you ,  sincerely ,  rajnish kamat  graduate student  ieor , uc - berkeley  4135 , etcheverry hall  dept . of industrial engineering and operations research  university of california at berkeley  berkeley , ca , 94710  - cvrkamat . doc",0
"Subject: amr research preview information  vince ,  feel free to use this username and password to surf around the amrresearch  site  ken  - - - - - - - - - - - - - - - - - - - - - - forwarded by kenneth parkhill / na / enron on 04 / 12 / 2001  01 : 23 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  webmaster @ www . amrresearch . com ( craig mackay ) on 04 / 11 / 2001 05 : 34 : 08 pm  to : kenneth parkhill  cc :  subject : amr research preview information  the following is your user name and password for an amr research preview  account .  username : parkhilll 51647  password : remain  the preview section will give you access to the executive summaries section  and the presentation library . if you have any questions about amr research ,  please email info @ amrresearch . com or call ( 617 ) 542 - 6600 .  to access the preview section , please go to the following url .  http : / / www . amrresearch . com / members",0
"Subject: elena chilkina  please fill - out the evaluation sheets on elena chilkina .  thanks",0
"Subject: re : progress  steve ,  thanks a lot . i think that having the pseudo code will go a long way towards  understanding how the system works and making sure that there are no  bugs in translation of a business problem ( for example , complicated  credit insurance deals with multiple triggers and conditionality ) into the  code .  regarding tanya ' s attitude . just a few points .  1 . i don ' t think she has the skills to do the system administrator ' s work  and she does not have the  necessary privileges . this explains why she keeps asking winston for help .  it ' s  not that the work is beneath her .  2 . some members of tanya ' s team came to me complaining about winston .  he effectively told them to go away and work on the "" research projects ""  and that he would take care of the it issues . i don ' t think that it ' s just  tanya ' s issue ,  though i agree that a more outgoing personality would be helpful .  3 . the reality of this situation is that the internal customers beat on  tanya and  me whenever there is any performance problems and / or they intuitively  disagree with the results of a run . they could not care less about the  demarcation line between it and research . they also want tanya  to sign off on the model and she cannot do it without full access to the code .  the bottom line is that we are in full agreement : tanya and  winston have to work as a team and i shall work on my end to make sure that  it happens .  credit is emerging as a critical issue for enron for the next few weeks and  the system cannot fail .  vince  from : stephen stock / enron @ enronxgate on 01 / 11 / 2001 08 : 23 am  to : vince j kaminski / hou / ect @ ect  cc :  subject : progress  vince ,  i got feedback from the lunchtime research meeting that you were talking  about some specific solutions to performance of it systems . . . in particular  distributed processing . also i heard that you had concerns about the use of  multiple languages etc . . . .  both of these sound like what i was discussing with you on previous  occasions . . . do you feel the need to discuss these further ?  the multi - language issue isn ' t really that much of an issue , as the current  system is 98 % java right now . although i am a big fan of c / c + + ( it is my main  development skill ) , i am also very aware that java is a much more evolved  and robust language . i had serious doubts about the performance , but i ' ve had  a review conducted , and the results are showing the sun unix implementation  to be nearly as fast and in some cases faster than c / c + + because of something  they call hot - spot technology . ( its an instruction caching technique , i  believe ) . the concerns i expressed to you , were really about how technical  people justify the use of a language on the strength of a relatively  meaningless metric like portability .  on the issue of distributed processing . . . the original review i had conducted  by our architecture group pointed to that as a solution , and as zhiyong wei  is already working on global valuation project , winston is actively working  with zhiyong to see if he can model the var architecture on that , and also to  find a common valuation piece between the systems .  i ' d like the opportunity to talk to you about these issues if you have some  time over the next few days ?  also , i sat in on the tanya / winston meeting yesterday and as per our  discussion at the elevator , i attempted to help her argument by suggesting to  all present that she was trying to perform triage on the code . . . i . e .  seperating research domain problems from it problems .  she said that stepping through code was the only real way in which she could  get a feel for where performance bottlenecks were . i asked her how she would  measure that , and she said she would instrument the code manually by  inserting timing elements at strategic points . i mentioned that a profiling  tool could probably do this job for her . tanya again said that stepping  through code is the only way she can get an idea of the code , and that  studying documentation wasn ' t enough .  about 6 weeks ago , i commissioned a team to document the system down to  psuedo - code level and will be able to provide this to you and your team soon .  ( in fact i ' ve asked for a draft copy to be given to tanya right now ) , and  winston is also working on a draft research / it "" working together "" document ,  which will identify how the exchange of information takes place .  tanya also gave the impression that she wants a dedicated it developer to do  all the environment setup for her , because she doesn ' t really want to have to  do that . i think that this is probably the root cause of the issue . the it  guys are working very hard and her handling of the situation is not good , as  it gives the impression that this kind of work is beneath her . she is  claiming that they are un - cooperative . . . . they are claiming that she  continually asks the same questions about set - up over and over again , and  doesn ' t seem to want to learn how to do it . winston on the other hand , could  be more proactive in determining what is a business related model issue and  an it issue and ask for help from research .  i think you debbie and i need to work quite hard to get them to play nicely .  i have asked tanya and winston to go ahead and work very closely together  over the next few days . . . . and debbie brackett and i will review their  progress on friday .  in the meantime l ' ll be looking at setting up a working test environment that  doesn ' t involve my main quant guys in day to to day setup issues as a longer  term solution .  regards  steve",0
"Subject: re : request  vince ,  i ' m glad you liked it . my next "" enron "" task is to try and develop a better  understanding of the way you describe the use of btu swaps to create a  synthethic multi - fuel plant . i understand the basic concept but want to  learn more about the swaps ( duration , cost , etc ) which will impact a  company ' s decision to build a single vs multi - fuel generator . do you have  some example transactions or analyses that i might look over to learn more ?  see ya in april ( we ' re going to learn to "" rope "" calves this year ) .  your friend ,  john  at 06 : 03 pm 3 / 23 / 01 - 0600 , you wrote :  >  > john ,  >  > yes , i did . looks great .  > vince  >  >  >  >  >  > "" john d . martin "" on 03 / 23 / 2001 05 : 02 : 05 pm  >  > to : vince . j . kaminski @ enron . com  > cc :  > subject : re : request  >  >  > thanks vince . this is great .  >  > by the way , did you get copies of the journal with our paper ?  >  > john  >  > at 04 : 59 pm 3 / 23 / 01 - 0600 , you wrote :  > >  > > john ,  > >  > > no problem .  > > i look forward to it .  > >  > > vince  > >  > >  > >  > >  > >  > > "" john d . martin "" on 03 / 23 / 2001 09 : 04 : 44 am  > >  > > to : vkamins @ enron . com  > > cc :  > > subject : request  > >  > >  > > vince ,  > >  > > would you mind making a few luncheon comments to the texas finance  > festival  > > group at our sat luncheon ? i struck out with andy and sheridan thought  > > that you could relate very well to the group . how about it ?  > >  > > john  > >  > > john d . martin  > > carr p . collins chair in finance  > > finance department  > > baylor university  > > po box 98004  > > waco , tx 76798  > > 254 - 710 - 4473 ( office )  > > 254 - 710 - 1092 ( fax )  > > j _ martin @ baylor . edu  > > web : http : / / hsb . baylor . edu / html / martinj / home . html  > >  > >  > >  > >  > john d . martin  > carr p . collins chair in finance  > finance department  > baylor university  > po box 98004  > waco , tx 76798  > 254 - 710 - 4473 ( office )  > 254 - 710 - 1092 ( fax )  > j _ martin @ baylor . edu  > web : http : / / hsb . baylor . edu / html / martinj / home . html  >  >  >  >  john d . martin  carr p . collins chair in finance  finance department  baylor university  po box 98004  waco , tx 76798  254 - 710 - 4473 ( office )  254 - 710 - 1092 ( fax )  j _ martin @ baylor . edu  web : http : / / hsb . baylor . edu / html / martinj / home . html",0
"Subject: meeting with bob butts  this is scheduled for 2 pm on thursday 27 th in his office ebl 906 . you are  welcome to join . i will give a overview of what we ( sandeep & co ) are trying  to do for dpc ( dabhol power ) and ask him to clarify the mark - to - market issues  related to those deals .  krishna .",0
"Subject: associate / analyst super saturday participation  enron managing directors , vice presidents , directors , and managers who  utilize the associate / analyst pool  as a follow up from a "" save the date "" email regarding your participation in  the associate and analyst super saturday process , now is the time to select  your dates to attend and participate .  below are the dates for super saturday weekends during the upcoming  recruiting season . if you are houston - based or if you know you will be in  houston on business at the appropriate times please click the link below to  volunteer .  ( when selecting dates please avoid selecting to interview candidates who  attend the schools for which you are a team member . )  associates analysts  october 27 - 28 , 2000 november 3 - 4  thunderbird , ut , georgetown , rice rice , ut , baylor , a & m , ou , florida , lsu ,  uhcl  november 10 - 11 , 2000 november , 17 - 18 , 2000  columbia , stern nyu , ucla , darden , cornell penn , uva , vanderbilt , michigan ,  howard , auc ,  vanderbilt , michigan uhmain  december , 1 - 2 , 2000 december 8 - 9 , 20000  chicago , kellogg , harvard , wharton , mit wellesley , overflow and re - schedules  from previous s / s  friday , december 15 , 2000  carnegie mellon  thank you for your support of the associate and analyst programs .  shelly jones  recruiting manager",0
"Subject: braveheart  fyi . . .  - - - - - - - - - - - - - - - - - - - - - - forwarded by kevin kindall / corp / enron on 12 / 19 / 2000  02 : 08 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  gail tholen @ ect  12 / 19 / 2000 01 : 39 pm  to : li sun / na / enron @ enron  cc : kevin kindall / corp / enron @ enron , eugenio perez / hou / ect @ ect  subject : braveheart  new trs for 4 q .  - - - - - - - - - - - - - - - - - - - - - - forwarded by gail tholen / hou / ect on 12 / 19 / 2000 01 : 32  pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  connie lee @ enron communications  12 / 19 / 2000 09 : 40 am  to : gail tholen / hou / ect @ ect  cc : amin maredia / enron communications @ enron communications , michael  krautz / enron communications @ enron communications , alan  quaintance / corp / enron @ enron  subject : braveheart  gail ,  i have attached several emails which have the following items :  1 . hawaii 125 - 0 docs  2 . economic summary that includes a summary of all assumptions in the model  3 . models  4 . asset summary  the following is a structure diagram :  please let me know when you would like to meet to discuss these items . also ,  alan quaintance is the person who reviewed the hawaii 125 - 0 docs , so if you  have any questions regarding those docs , you will probably need to meet with  him .  thank you !  connie lee  manager  enron broadband services  713 / 345 - 8227 ( w )  713 / 419 - 2728 ( c )  connie _ lee @ enron . net  - - - - - forwarded by connie lee / enron communications on 12 / 19 / 00 09 : 22 am - - - - -  jonathanwylie @ akllp . com  12 / 13 / 00 08 : 37 pm  to : alan . quaintance @ enron . com , amin maredia / enron communications @ enron  communications , angela . davis @ enron . com , annmarie . tiller @ enron . com ,  aroberts @ wilmingtontrust . com , davidbarbour @ akllp . com , bill . bowes @ enron . com ,  brenda . l . funk @ enron . com , brent . vasconcellos @ enron . com , brian . kolle @ enron . com ,  brian wood / enron communications @ enron communications ,  charles . delacey @ enron . com , clement . abrams @ enron . com , connie lee / enron  communications @ enron communications , damon @ rlf . com , david koogler / enron  communications @ enron communications , ed smida / enron communications @ enron  communications , gil melman / enron communications @ enron communications ,  gina . karathanos @ enron . com , kevin howard / enron communications @ enron  communications , james ginty / enron communications @ enron communications ,  jlawler @ wilmingtontrust . com , jordan . mintz @ enron . com , julia . h . chin @ enron . com ,  kenton @ rlf . com , kimberly . r . scardino @ us . arthurandersen . com , kristina  mordaunt / enron communications @ enron communications , lkao @ mayerbrown . com ,  luitgard fischer / enron communications @ enron communications , marc hensel / enron  communications @ enron communications , mark . wolf @ us . cibc . com ,  murielmcfarling @ akllp . com , mercedes . arango @ us . cibc . com , michael krautz / enron  communications @ enron communications , mniebruegge @ mayerbrown . com ,  tompopplewell @ akllp . com , renee st . louis / enron communications @ enron  communications , richard anderson / enron communications @ enron communications ,  patsargent @ akllp . com , schottla @ us . cibc . com , dannysullivan @ akllp . com ,  tamullen @ prickett . com , tellwood @ mayerbrown . com , michaelthimmig @ akllp . com ,  trevor . randolph @ enron . com , trushar . patel @ enron . com  cc :  subject : mcgarret h ( blockbuster )  attached are the latest blacklines for mcgarret h ( blockbuster ) in word  and word perfect format . below is a list of the documents included :  1 . asset notice  2 . series certificate  3 . series supplement  4 . drawdown request  5 . total return swap confirmation  6 . put option agreement  7 . put option assignment  8 . notice of put option assignment  9 . membership interest assignment and ratification  10 . asset llc agreement  11 . transferor llc agreement  12 . receipt of asset llc  13 . receipt of transferor  14 . receipt of trust  15 . independent auctioneer letter agreement  16 . transfer and auction agreement  17 . b interest assignment agreement  18 . direction letter to owner trustee  19 . payment direction letter  let me know if you have problems with any of the attached documents .  jonathan wylie  associate  andrews & kurth llp  1717 main st . , suite 3700  dallas , texas 75201  214 - 659 - 4514  confidentiality notice : the information in this e - mail ( including any  attachments ) is confidential , legally privileged and intended only for  the use of each recipient named above . if you are not an intended  recipient , you must not read , use or disseminate this information . if  you have received this e - mail in error , please notify the sender  immediately by reply e - mail and delete this e - mail from your computer .  > > > >  > > > >  > > > >  > > > >  > > > >  > > > >  > > > >  > > > >  > > > >  > >  - 271595 . doc  - 271595 . wpd  - 271599 . doc  - 271599 . wpd  - 271616 . doc  - 271616 . wpd  - 271618 . doc  - 271618 . wpd  - 271619 . doc  - 271619 . wpd  - 271675 . doc  - 271675 . wpd  - 271677 . doc  - 271677 . wpd  - 271679 . doc  - 271679 . wpd  - 271733 . doc  - 271733 . wpd  - 271737 . doc  - 271737 . wpd  - 271739 . doc  - 271739 . wpd  - 271742 . doc  - 271742 . wpd  - 271745 . doc  - 271745 . wpd  - 271753 . doc  - 271753 . wpd  - 271763 . doc  - 271763 . wpd  - 271765 . doc  - 271765 . wpd  - 271767 . doc  - 271767 . wpd  - 271777 . doc  - 271777 . wpd  - 272972 . doc  - 272972 . wpd  - - - - - forwarded by connie lee / enron communications on 12 / 19 / 00 09 : 22 am - - - - -  renee st . louis  12 / 14 / 00 06 : 41 pm  to : connie lee / enron communications @ enron communications  cc :  subject : see attached  - - - - - forwarded by connie lee / enron communications on 12 / 19 / 00 09 : 22 am - - - - -  renee st . louis  12 / 18 / 00 04 : 17 pm  to : luitgard fischer / enron communications @ enron communications  cc : connie lee / enron communications @ enron communications  subject : models  louie -  i ' ve attached all of the models , asset summary , etc . connie is familiar with  them , and i will visit with her again before i leave .  thanks !  renee",0
"Subject: re : site license for power world  i concur .",0
"Subject: benchmarking questionnaires  david ,  i am sending you the questions submitted by petronas for our meeting on  feb 8 .  are you going to invite additional rac people to the meeting ( bill bradford  would be helpful with credit questions , bjorn may be interested as well ) .  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 01 / 23 / 2001  09 : 43 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  khairuddinbmjaafar @ petronas . com . my on 01 / 22 / 2001 09 : 34 : 16 pm  please respond to khairuddin _ mjaafar @ petronas . com . my  to : vkamins @ ect . enron . com  cc : azminab @ petronas . com . my  subject : benchmarking questionnaires  vince ,  attached are two sets of benchmarking questionnaires for your kind perusal .  regards ,  khairuddin  ( see attached file : q _ bench _ rms . doc ) ( see attached file : feb 5 - 17 , 2001 . doc )  disclaimer : this e - mail and any files transmitted with it ( "" message "" )  is intended only for the use of the recipient ( s ) named above and may  contain confidential information . you are hereby notified that the  taking of any action in reliance upon , or any review , retransmission ,  dissemination , distribution , printing or copying of this message or any  part thereof by anyone other than the intended recipient ( s ) is strictly  prohibited . if you have received this message in error , you should  delete this message immediately and advise the sender by return e - mail .  opinions , conclusions and other information in this message that do not  relate to the official business of petronas or its group of companies  shall be understood as neither given nor endorsed by petronas or any of  the companies within the group .  ( embedded image moved to file : pic 24962 . pcx )  - q _ bench _ rms . doc  - feb 5 - 17 , 2001 . doc  - pic 24962 . pcx",0
"Subject: enron alp  dear alp company representatives :  thank you again for your participation in the alp company day at rice  university . we are pleased to inform you that your project proposal has been  chosen for the 2001 alp program . the following students will be working on  your project :  calabrese , luigi ? ? ? ? ? ? ? ? luigical @ rice . edu  ghose , ivy ? ? ? ? ? ? ? ? ? ? ? ? ? ? ghosei @ rice . edu  ghosh , ronnie ? ? ? ghoshr @ rice . edu  iqbal , syed ? ? ? ? ? ? ? ? ? ? ? ? ? iqbal @ rice . edu  sud , pravas ? ? ? ? ? ? ? ? ? ? ? ? ? pravas @ rice . edu  womack , charles ? cwomack @ rice . edu  the faculty liaisons for your project are :  barrett , deborah ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? barrett @ rice . edu  uecker , will ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? uecker @ rice . edu  loughridge , dennis ? ? ? ? ? ? loughrid @ rice . edu  a representative from the student team will contact you soon to set up a  meeting time . if you need to contact your team , i have included the students '  email addresses . they check their email on a regular basis , so this is a good  way to communicate with them .  please let me know if you have any questions regarding this information .  again , thank you for your interest in the jones school . best wishes for a  great project !  carrie chamberlin miller  director of mba program  rice university  6100 main street , ms 531  houston , texas 77005 - 1892  phone : ( 713 ) 348 - 5260  fax : ( 713 ) 348 - 5251  e - mail : cmiller @ rice . edu  http : / / www . ruf . rice . edu / ~ jgs /  pamela castro  mba program associate  rice university  phone : 713 - 348 - 6223  fax : 713 - 348 - 5251  e - mail : castro @ rice . edu",0
"Subject: enron open positions  dear mr . kaminski :  i would like to explore the opportunity to join  enron investment partners . i understand that enron has $ 20 million fund set  up to finance start - ups , and gene humphreys and his assistant john godbold  are trying to attract minority - owned start - up firms . i also learned that  enron has plans to increase the size of this fund to $ 200 million . i can find  these opportunities for enron around the globe . given my background as a  chartered financial analyst , with hands - on experience in investment  management covering financial derivatives , fixed income , and equity , i can be  a valuable resource to do the due diligence , origination , valuation , and  monitoring of these start - ups . would you please help me arrange a meeting  with either gene humphreys , ted murphy , or may be ken lay ?  i am pasting below the job opportunities open at enron . i am also interested  in these positions and would like to meet with the hiring manager .  i will give you a call to follow up .  thank you .  sincerely ,  maruti more  832 - 251 - 7267  job 0000104282 details  manager / director  essential functions : candidates will be responsible for helping  facilitate the transaction approval process for domestic and international  investments . these investments include , but are not limited to , private  equity , project development , venture capital , and structured credits .  candidates will work with business developers and underwriters in  identifying , understanding , and documenting transaction risks . they will also  assist in preparing transaction approval documentation . in addition , they  will oversee the valuation , modeling , and simulation process for investments .  the primary focus is to identify and measure key risk factors from both a  quantitative and a qualitative perspective with an emphasis on fundamental  analysis . the candidate must be able to assist in management and training of  departmental staff and in formulation of investment valuation policies and  procedures .  essential requirements : ? strong interpersonal skills ?  understanding of transaction structuring and credit risk issues ?  understanding of finance and valuation methodologies . ? proficiency with  excel cash flow models ? experience with financial statement analysis ?  understanding of statistics and simulation techniques ( monte carlo ) .  preferred skills : na .  special characteristics : the ideal candidate will possess an  undergraduate degree in finance , accounting , or economics , and an mba .  relevant experience could include credit analysis or valuation / finance  experience . manager / director in the risk assessment department of a $ 20  billion energy company .  contact : please email resumes to corpjobsl @ enron . com , please  refer to job no . 104282 when responding .  job id 0000104282  department capital pricing / risk an  company corporate staff  risk assessment and control  location houston , tx  type  posting date 05 - jun - 00  to submit your resume for this position :  online enter your resume id : no resume id ? you can create a  resume on - line , deposit it in our database , and receive a resume id using our  resume builder .  your resume id will allow you to submit your resume  once , but route it to up to 20 open positions . enron does not process resumes  that are not sent in response to specific positions .  if you have an existing resume in electronic format ,  the resume builder allows you to cut and paste your whole resume .  fax our fax number is 1 - 888 - 588 - 7152 .  you must tell us which jobs you ' re interested in , or  we will not be able to process your resume . write on your resume ( or on a  separate page ) all of the jobs ids of the jobs you ' re interested in pursuing .  an equal opportunity and affirmative action employer  top of page copyright 1997 - 1999 enron corp . all rights  reserved . contact us .  job 0000104281 details  staff / spec / sr spec  essential functions : "" snapshot "" preparation - responsible for  preparation of quarterly asset "" snapshots "" which provides enron ' s senior  management with summarized operational and financial information on selected  merchant portfolio investments . responsibilities associated with preparation  of snapshots include : researching publicly traded companies , calculating key  financial data , updating and analyzing graphical summaries of performance ,  reviewing press releases for recent events data , updating stock prices from  bloomberg ? weekly underwriters report - full responsibility for updating and  distributing weekly underwriters ' report . involves regular interaction with  executive vice president , london office personnel , as well as several vice  presidents within underwriting group within rac . ? various projects - will be  utilized on special projects on an as needed basis  essential requirements : accounting / finance / economics degree with  0 - 4 years business experience . excellent computer skills - excel ,  powerpoint , bloomberg , word research skills and the ability to interact with  a variety of personnel and departments . excellent organization skills . self  starter , quick learner . must be team player . good writing skills with the  ability to concisely summarize operational and financial results .  preferred skills : na .  special characteristics : . entry level position with the  opportunity to gain familiarity with all of enron ' s portfolio assets . future  advancement in asset and portfolio management possible for candidate who  exhibits competence and creativity .  contact : please email resumes to enajobsl @ enron . com , please refer  to job no . 104281 when responding .  job id 0000104281  department due diligence / asset mgmt  company corporate staff  risk assessment and control  location houston , tx  type  posting date 05 - jun - 00  job 0000102789 details  sr specialist  essential functions : in this position candidates will model , run  monte - carlo simulations , evaluate capital investments . these investments will  cover a wide range . candidates will be responsible for the validation of  models as well as insuring the accuracy and integrity of the model and  underlying assumptions . the primary focus will be to provide an objective  valuation for an investment by identifying and measuring key risk factors  from both a quantitative as well as qualitative perspective . ? understanding  of valuation techniques applied to equity or structured financial products . ?  understanding of cash flow models and option pricing models . ? proficiency in  excel . ? understanding of project finance and risk mitigation techniques . ?  experience with financial statement analysis and pro forma statements . ?  understanding of statistics and application to financial analysis .  essential requirements : na .  preferred skills : ? understanding of simulation methodologies  such as montecarlo . ? exposure to statistical analysis software such as  crystal ball or @ risk . the ideal candidate will possess an undergraduate  degree in finance , accounting , or economics and have 2 to 3 years of  financial modeling experience and an mba / cpa .  special characteristics : na .  contact : please do not contact the hiring manager . please no  faxes . send resumes via e - mail to corpjobsl @ enron . com or mail to enron , attn :  tvasut - eb 3628 , 1400 smith st . , houston , tx 77002 . please refer to job #  102789  job id 0000102789  department capital pricing / risk an  company corporate staff  risk assessment and control  location houston , tx  type  posting date 17 - mar - 00  - attl . htm",0
"Subject: re : next visit to houston  george ,  would you like to take a like at the service ( see below ) .  the meeting is on july 12 at 2 : 30 ( 19 th floor ) .  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 06 / 29 / 2000  04 : 08 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  "" edward krapels "" on 06 / 29 / 2000 03 : 53 : 40 pm  please respond to  to : "" ' vince j kaminski ' ""  cc : "" jeffrey shorter \ ( e - mail \ ) ""  subject : re : next visit to houston  vince ,  good to hear from you and i ' m glad you ' re available . how is wednesday at  2 : 30 ?  i did look at eol and am not surprised to see its quality . i was unable to  say much about it in my risk electricity hedging and trading report because  of deadline pressures . how is the site doing ? i am intrigued by the  competition for trading platforms and was astonished to hear that goldman ,  morgan , bp and shell were going to launch a site to compete with yours . talk  about a shotgun marriage !  if we have time next week , i could step you through our website - -  www . weathereffects . com . i ' m very proud of what we ' ve done . i can ' t give out  a password yet but would be happy to walk through the site with you over the  phone using my password . it ' s a very ambitious site - - with state - of - the - art  wsi weather ( seasonal , 6 - 10 , and day to day ) driving a good load model for  pjm and nepool . esai contributes oil and gas input price forecasts , capacity  judgments , and "" herding "" ideas to develop power price forecasts for same  time periods . after one month ' s full - bore effort , i ' m pleased with the  results ( e . g . , we forecast nepool onpeak to be $ 43 and it turned out $ 46 ) .  have a great weekend .  ed  - - - - - original message - - - - -  from : vince j kaminski [ mailto : vince . j . kaminski @ enron . com ]  sent : wednesday , june 28 , 2000 5 : 29 pm  to : ekrapels @ esaibos . com  cc : vince j kaminski ; shirley crenshaw  subject : re : next visit to houston  ed ,  i shall be available on both days . what about wednesday ,  july 12 , between 1 : 30 and 4 : 00 . please , let me know  what time would work for you .  it will be nice to see you again .  vince  p . s . by the way , did you have a chance to take a look at the eol ?  "" edward krapels "" on 06 / 28 / 2000 02 : 49 : 41 pm  please respond to ekrapels @ esaibos . com  to : vince j kaminski / hou / ect @ ect  cc :  subject : next visit to houston  dear vince ,  i will be returning to houston during the week of july 10 .  esai and weather services international have launched - - after more than 18  months of r & d - - our service , called energycast power trader and energycast  gas trader , for power traders in nepool and pjm . i would be happy to review  the service with you as well as take you on a tour of our web site . are you  available on july 12 - 13 ?  sincerely ,  ed krapels",0
"Subject: re : hello team  ken :  we are very excited about our alp at enron . we look forward to working  with you and your team and learning about the broadband space .  thursday at cacciatore ' s sounds fine with us . we will see you there at 7 : 00  p . m .  enron alp team  - - - - - original message - - - - -  from : kenneth . parkhill @ enron . com [ mailto : kenneth . parkhill @ enron . com ]  sent : tuesday , january 23 , 2001 10 : 47 am  to : luigical @ rice . edu ; ghosei @ rice . edu ; ghoshr @ rice . edu ; iqbal @ rice . edu ;  pravas @ rice . edu ; cwomack @ rice . edu ; barrett @ rice . edu ; uecker @ rice . edu ;  loughrid @ rice . edu  cc : vince . j . kaminski @ enron . com  subject : hello team  we are very excited to be able to welcome your alp team to enron . we are  looking to working with you this semester . to kick things off , we would  like to invite you to cacciatore ' s this thursday for dinner ( 1 / 25 / 01 , 7 pm ) .  if you can ' t stand italian cuisine , or would like to try a different day or  time , please feel free to make a suggestion . we look forward to meeting  you .  ken  713 / 345 - 4638",0
